Steps,Calories_Out,State
767.4,1468.35,0
866.78,1000.0,1
1591.87,1000.0,2
892.92,1167.87,0
822.75,3000.0,1
2285.99,1843.07,2
1547.73,2857.58,2
2606.1,1000.0,2
50.0,1000.0,0
1053.9,2937.12,0
1741.73,1805.6,2
992.28,1000.0,1
1584.38,2161.97,2
50.0,2083.7,0
2523.8,2345.59,2
1940.63,1000.0,2
302.66,3000.0,0
1711.03,2259.02,2
1196.18,1744.69,1
50.0,3000.0,0
2034.9,1000.0,2
1432.84,1916.12,2
2073.64,2257.9,2
1814.87,2883.07,2
2020.47,1838.39,2
50.0,1000.0,0
920.63,1214.24,1
2858.18,1256.41,2
2538.8,2715.46,2
1359.0,1155.11,1
1541.1,2928.86,2
101.82,2096.25,0
1095.57,3000.0,1
1321.91,1333.33,2
1639.34,2801.41,2
3203.21,1000.0,2
50.0,1838.67,0
1067.77,2069.57,1
3474.76,3000.0,2
3150.86,3000.0,2
1024.51,2860.58,1
1297.55,3000.0,1
3340.63,3000.0,2
236.47,1000.0,0
876.16,2222.71,0
2270.06,2920.87,2
1066.2,1328.86,1
972.24,1978.95,0
573.04,2758.73,0
1474.38,1631.41,2
1762.89,1889.49,2
2420.73,1180.82,2
2878.41,1439.39,2
269.22,1272.1,0
1234.5,1000.0,2
1784.51,2243.35,2
2561.18,1429.8,2
3667.9,3000.0,2
2850.22,3000.0,2
50.0,3000.0,0
1255.17,1711.02,1
2694.93,1142.09,2
2846.94,1867.05,2
524.83,1184.34,0
3162.91,1119.12,2
2386.6,1530.0,2
1978.27,1668.59,2
1149.72,3000.0,1
1055.79,2255.54,1
1405.02,2844.77,2
1111.29,1000.0,1
1072.84,3000.0,1
2312.58,1000.0,2
76.95,1000.0,0
1412.88,1249.54,1
996.68,2091.3,2
1277.29,2614.65,2
50.0,1000.0,0
50.0,1576.5,0
809.39,2154.36,0
3670.72,3000.0,2
3205.82,1029.97,2
2128.19,3000.0,2
966.44,1000.0,1
1730.82,1979.89,2
881.75,1000.0,1
1710.46,2261.2,2
1006.37,1000.0,1
3666.12,2272.92,2
2595.25,2156.56,2
697.9,2287.98,0
2336.99,2794.02,2
404.07,2293.74,0
3278.82,1000.0,2
445.44,1000.0,0
2135.08,1849.79,2
1747.81,1646.36,2
1731.79,3000.0,2
160.18,1599.73,0
1403.07,1296.29,2
870.64,1365.02,1
2635.27,1000.0,2
1079.87,3000.0,2
3459.92,2137.38,2
50.0,3000.0,0
50.0,1542.79,0
1837.9,1105.21,2
1304.82,3000.0,1
1621.3,1000.0,2
606.18,1460.11,0
1401.54,1346.75,2
514.97,1000.0,0
2722.51,2954.53,2
124.86,1665.92,0
2465.71,2064.73,2
550.47,1327.62,0
2143.02,1881.52,2
1667.21,2617.67,2
1253.74,3000.0,2
50.0,1384.78,0
1237.11,3000.0,2
2407.91,2293.94,2
1141.51,2682.42,1
1084.54,3000.0,2
2739.29,1000.0,2
2077.57,1301.34,2
3472.97,3000.0,2
746.32,3000.0,0
1727.95,1331.68,2
1182.28,2865.86,2
940.05,1000.0,1
1121.08,2633.77,1
876.53,2720.15,1
1553.56,1239.16,2
706.45,2918.81,0
850.56,1000.0,0
2228.04,1239.86,2
1541.9,3000.0,2
2657.77,1927.13,2
2324.49,1465.73,2
50.0,3000.0,0
589.1,2117.12,0
2615.83,1000.0,2
2845.72,2801.28,2
50.0,3000.0,0
2848.87,1000.0,2
1712.42,1134.74,2
2103.62,1198.03,2
1741.23,2712.02,2
757.2,1402.88,0
1072.14,1000.0,0
3695.75,1000.0,2
2616.93,1297.67,2
1669.46,2787.9,2
1958.45,3000.0,2
1904.69,1546.61,2
1519.68,1656.64,2
1855.69,1649.21,2
2781.51,1707.09,2
1260.7,1631.25,1
1190.55,2826.8,1
639.73,1268.16,0
441.89,1000.0,0
737.76,2433.71,1
567.01,3000.0,0
1397.15,1520.89,1
1727.82,1930.1,2
734.24,2954.92,0
1755.83,1332.45,2
767.2,1000.0,0
50.0,1881.31,0
2490.9,1580.55,2
50.0,2777.63,0
1302.64,2262.52,1
2343.77,3000.0,2
2729.18,1322.37,2
50.0,1000.0,0
1168.97,1992.11,1
1783.93,3000.0,2
590.38,1731.48,0
382.81,3000.0,0
1653.53,2725.7,2
1564.65,3000.0,2
466.58,1318.05,0
1023.69,1739.26,1
2890.73,3000.0,2
3076.42,3000.0,2
3816.5,3000.0,2
1795.93,1586.32,2
2031.63,1000.0,2
2967.32,1000.0,2
2452.97,1769.74,2
371.63,1000.0,0
674.3,1060.89,0
990.75,2216.38,1
1189.56,2297.28,1
1596.66,2654.17,2
1510.99,2701.92,2
3125.9,1000.0,2
180.06,2860.04,0
803.99,1180.48,0
1256.82,1000.0,2
1111.83,2741.38,1
1729.68,2086.58,2
1698.88,2730.43,2
1263.57,1853.84,1
395.49,1000.0,0
1695.39,2824.6,2
1231.4,2377.3,2
1019.31,1388.98,0
98.62,1520.94,0
2431.24,1818.15,2
1359.88,1000.0,2
653.46,1000.0,0
2651.93,2704.72,2
3105.52,1472.99,2
1461.96,2110.88,2
50.0,2661.43,0
1063.31,2820.69,1
2794.85,1908.61,2
1769.2,3000.0,2
50.0,1925.54,0
1745.64,1000.0,2
2722.8,2862.8,2
285.62,1153.27,0
230.85,1896.37,0
1717.85,1000.0,2
1718.55,2696.29,2
3395.22,1193.82,2
2423.13,1000.0,2
1758.55,1000.0,2
1184.68,1000.0,2
3011.98,3000.0,2
1823.69,2338.14,2
2421.04,1411.27,2
297.08,1000.0,0
1236.54,1808.77,2
3698.33,2643.61,2
1481.31,2902.91,2
1740.29,3000.0,2
270.78,1053.29,0
1254.49,1117.06,1
3212.83,2270.51,2
2068.85,1387.45,2
1239.01,1009.83,2
1415.78,2796.34,2
224.77,1735.98,0
1174.32,2457.48,1
751.61,1012.44,0
2121.01,1394.07,2
2763.71,1090.81,2
1078.3,3000.0,1
50.0,2801.37,0
2772.05,3000.0,2
1146.11,1494.46,2
1563.28,3000.0,2
1535.4,3000.0,2
998.1,2940.28,1
3546.84,1536.84,2
3763.21,3000.0,2
3196.03,1470.53,2
1323.31,1667.96,2
50.0,1966.42,0
2320.28,1000.0,2
2020.93,1000.0,2
1754.91,2032.08,2
1631.7,2346.6,2
1455.91,1836.44,2
1814.6,1933.24,2
553.05,1674.73,0
2894.85,1000.0,2
1008.44,2559.96,1
1934.3,2582.92,2
2202.84,1000.0,2
1357.91,2958.04,2
1764.45,3000.0,2
270.92,1000.0,0
138.91,1205.91,0
3583.81,1592.21,2
2919.53,3000.0,2
532.55,1100.98,0
1638.8,2595.75,2
2452.26,2104.63,2
2588.38,1000.0,2
50.0,1068.13,0
236.25,2723.13,0
1064.26,3000.0,1
2845.3,1830.79,2
2841.69,1896.81,2
50.0,1000.0,0
1445.16,2781.24,1
831.96,1738.26,0
1682.89,2265.14,2
643.85,3000.0,0
1084.22,2318.78,1
1093.3,1346.55,0
1060.94,1000.0,1
2445.29,1028.46,2
743.29,2986.29,0
2579.2,1000.0,2
2128.29,2599.8,2
2305.39,1280.3,2
1708.41,1559.2,2
958.33,1893.53,0
50.0,2783.95,0
1516.7,3000.0,2
1602.45,2599.85,2
2556.6,3000.0,2
1469.77,2820.44,2
1008.35,2709.47,1
2684.3,1466.16,2
114.75,2019.61,0
1184.18,2889.2,1
768.43,1660.6,0
1338.57,1000.0,2
1585.0,2038.2,2
2354.14,1884.58,2
1541.47,2406.54,2
3338.22,2590.75,2
903.98,2439.56,0
549.17,2460.56,0
2916.42,1585.26,2
1009.02,3000.0,1
703.23,1718.26,0
1594.05,2416.8,2
1440.18,2480.3,2
149.17,2020.92,0
1410.09,1407.86,2
1352.36,3000.0,1
1159.16,1000.0,2
50.0,2738.79,0
4000.0,2315.07,2
1509.1,2316.6,1
1216.35,1000.0,2
1187.14,3000.0,2
2780.88,1000.0,2
1457.21,1000.0,2
2247.74,3000.0,2
1123.18,2911.53,1
2218.09,3000.0,2
1803.57,3000.0,2
4000.0,3000.0,2
1278.48,2523.08,1
463.33,2961.1,0
1742.76,2035.77,2
582.4,2625.65,0
2279.87,1175.36,2
643.8,1000.0,0
2301.0,1477.07,2
2246.47,1559.8,2
1582.72,2591.83,2
1142.32,3000.0,0
783.74,1658.84,0
2869.86,1305.24,2
2134.89,1635.15,2
1259.7,3000.0,1
906.01,1660.57,0
2423.27,2943.73,2
50.0,2629.84,0
681.86,1563.43,0
2769.22,1288.59,2
1854.14,2110.34,2
4000.0,1618.05,2
500.85,2720.04,0
1633.91,1133.62,2
1589.13,1007.77,2
2099.69,3000.0,2
1418.49,3000.0,2
892.59,3000.0,1
1707.21,2923.4,2
1623.73,3000.0,2
742.97,1866.66,0
1142.37,2433.13,2
317.79,3000.0,0
1219.05,1111.35,1
2702.04,2070.65,2
2274.11,1000.0,2
3308.7,2755.48,2
1253.58,3000.0,2
2944.64,1164.69,2
3215.28,2222.83,2
2011.47,2703.58,2
2860.98,3000.0,2
290.45,1303.66,0
3353.39,1710.24,2
50.0,1235.24,0
2069.1,3000.0,2
1078.68,1000.0,1
826.36,1023.29,1
1037.92,2960.84,1
1172.56,1310.7,1
895.62,1000.0,0
1365.03,2515.12,2
1645.31,2107.82,2
1114.23,2817.53,2
656.51,1233.27,0
3040.16,2695.48,2
997.69,1866.67,1
2646.8,2861.94,2
1394.19,2724.41,2
1476.57,3000.0,2
3232.93,1000.0,2
491.46,2799.95,0
50.0,2280.55,0
2582.85,2782.92,2
227.66,3000.0,0
1479.4,1000.0,2
1090.74,1276.46,0
1255.89,2563.41,2
1928.33,1507.89,2
1497.66,2604.99,2
1369.97,1809.23,2
1256.12,1050.26,1
2267.52,2111.32,2
3107.3,1000.0,2
1980.78,1223.19,2
824.94,3000.0,0
3415.08,1379.99,2
636.87,1000.0,0
1319.27,2345.88,2
1309.41,1341.88,1
1099.37,3000.0,2
3326.28,1834.19,2
50.0,2671.45,0
50.0,1000.0,0
1558.81,1303.17,1
2538.06,3000.0,2
1369.14,3000.0,1
3627.56,2980.56,2
2639.14,2989.25,2
1431.66,1000.0,2
2550.23,3000.0,2
203.48,2596.38,0
473.43,3000.0,0
687.8,1299.4,0
3700.15,2828.8,2
572.41,1827.76,0
1400.5,3000.0,1
1987.53,1472.01,2
2301.94,1872.5,2
3695.84,1194.71,2
2808.34,1279.16,2
2105.87,1588.34,2
1476.79,2175.32,2
1522.39,2055.75,2
2654.4,1983.85,2
3451.97,2714.3,2
3635.0,2178.34,2
2247.17,2203.74,2
952.43,3000.0,1
1072.23,1000.0,1
2492.58,1975.38,2
2540.41,3000.0,2
925.57,2460.61,0
1801.87,1000.0,2
1026.43,1000.0,0
2755.95,1989.03,2
1970.99,1000.0,2
3190.53,3000.0,2
905.26,1932.38,0
3700.59,1700.29,2
2349.44,2578.4,2
1934.83,1000.0,2
902.62,3000.0,2
2879.34,1000.0,2
1123.72,1000.0,1
1220.48,1000.0,1
50.0,2681.41,0
81.38,1667.64,0
1825.96,1888.77,2
991.89,2176.65,1
1903.78,1628.59,2
206.84,1000.0,0
2474.6,1907.89,2
481.71,1864.44,0
2963.68,1000.0,2
457.61,2321.59,0
1056.74,1416.77,1
50.0,3000.0,0
2224.82,1898.55,2
2671.12,2599.79,2
1811.77,2784.57,2
1195.95,1000.0,2
2835.75,2839.08,2
1657.22,1000.0,2
1606.44,2012.04,2
1608.0,2908.31,2
1400.66,1000.0,1
2735.03,1747.62,2
2704.73,1191.19,2
1495.37,1000.0,2
1845.42,2457.97,2
50.0,3000.0,0
1916.38,2584.63,2
1505.52,2175.66,2
2138.33,1971.87,2
750.77,2513.24,1
4000.0,1000.93,2
981.01,1000.0,0
1361.58,1325.07,1
1833.44,1000.0,2
414.54,2112.63,0
1854.67,1637.79,2
2919.89,2329.2,2
2203.6,2550.42,2
1054.31,1149.61,0
1108.21,1000.0,2
1505.03,2070.83,2
50.0,3000.0,0
1637.32,1899.24,2
2559.91,1000.0,2
729.16,2554.84,0
1416.66,1785.65,1
1003.52,2431.16,1
1565.35,2368.83,2
455.59,3000.0,0
2705.62,3000.0,2
1483.22,2283.24,2
1766.69,3000.0,2
725.79,1000.0,0
4000.0,2856.32,2
1788.33,1586.62,2
50.0,2196.47,0
50.0,2699.19,0
1664.32,1707.96,2
666.39,2463.28,0
150.78,1000.0,0
1657.19,1207.65,2
2137.72,2808.54,2
402.41,1000.0,0
1298.09,1000.0,1
2734.6,1127.12,2
3120.0,3000.0,2
648.02,2215.87,1
914.03,1505.48,2
2788.34,2394.26,2
2097.86,1000.0,2
50.0,1000.0,0
1588.39,2787.31,2
1204.17,2735.51,1
829.91,1814.6,1
2426.47,2744.64,2
740.01,1430.69,0
1920.67,2029.0,2
1029.63,3000.0,1
595.33,1617.69,0
2019.94,3000.0,2
3147.58,1000.0,2
2429.17,1000.0,2
2703.71,2612.09,2
50.0,2268.07,0
1688.41,3000.0,2
2958.13,1000.0,2
1612.33,1000.0,2
850.93,1000.0,1
481.31,2479.38,0
841.28,1612.48,0
2528.87,1186.88,2
1728.97,2439.2,2
1687.66,2741.96,2
1119.39,2053.05,1
1971.73,1000.0,2
690.49,1000.0,1
1455.71,1612.4,2
1307.51,2567.83,2
1730.92,2670.49,2
1336.01,2088.5,1
50.0,3000.0,0
2772.27,2751.61,2
504.06,2348.49,0
1480.85,2441.16,2
50.0,2346.47,0
50.0,1890.78,0
1166.82,1215.67,1
1216.82,2987.74,1
128.55,3000.0,0
3823.58,1522.85,2
2405.37,1701.71,2
1913.23,1745.21,2
2387.35,2290.13,2
1032.81,1560.98,1
1736.28,1000.0,2
1062.28,3000.0,0
602.09,1575.36,0
50.0,3000.0,0
1739.02,2761.11,2
3242.55,3000.0,2
2053.89,3000.0,2
2900.73,1000.0,2
2905.46,2240.63,2
1383.92,3000.0,2
755.63,1269.04,1
631.43,2805.66,0
1903.86,2018.15,2
1488.07,2419.87,2
3551.62,1188.42,2
1813.38,1000.0,2
2775.47,1179.41,2
685.83,1812.41,0
1157.94,1340.64,1
50.0,2089.59,0
376.32,1476.01,0
1899.31,2891.93,2
1540.24,1999.16,2
545.37,1326.79,0
1025.98,2467.48,2
1796.12,2041.0,2
76.13,1000.0,0
1277.01,2145.95,2
2607.91,2505.83,2
1222.74,3000.0,2
1385.72,1670.29,1
2361.81,2881.18,2
1433.55,3000.0,2
3030.73,1000.0,2
2645.78,2569.16,2
1653.55,3000.0,2
1877.42,3000.0,2
1125.09,3000.0,1
842.71,1364.25,1
1717.08,3000.0,2
2807.09,1000.0,2
1827.48,1988.08,2
1387.95,1425.44,1
2621.85,3000.0,2
1240.81,2958.92,2
50.0,1000.0,0
2207.25,3000.0,2
1276.22,1879.83,1
2468.72,1839.02,2
2717.42,2714.62,2
1661.39,2802.74,2
1956.58,1000.0,2
814.43,1763.31,0
1572.24,2336.66,2
1725.54,1495.46,2
2231.4,1514.96,2
1810.32,2377.92,2
50.0,1000.0,0
1337.12,1000.0,2
1362.15,3000.0,2
2376.73,2011.12,2
923.64,1666.26,1
594.33,1000.0,0
50.0,2754.08,0
1896.08,1363.67,2
509.85,1028.67,0
941.61,2318.51,1
1612.45,2917.36,2
682.72,1436.22,1
50.0,1680.18,0
3321.23,1968.99,2
657.88,1054.58,0
1252.04,1431.64,2
1040.83,1784.76,1
1819.03,2426.08,2
50.0,1284.71,0
720.81,1420.91,0
1939.46,2234.95,2
1693.23,1493.76,2
2500.16,1955.37,2
3006.66,1000.0,2
1467.9,1000.0,2
1336.54,3000.0,2
2239.35,1000.0,2
1611.32,1310.97,2
629.1,3000.0,0
1464.28,2095.14,2
1381.86,3000.0,1
1357.65,2300.13,2
909.76,2216.34,1
3851.93,1000.0,2
3012.96,2234.8,2
1419.7,3000.0,1
492.77,1795.55,0
206.52,1682.16,0
498.98,1954.47,0
1441.17,1918.82,2
364.0,2157.11,0
473.52,3000.0,0
854.58,1000.0,1
2122.25,1666.09,2
932.02,3000.0,1
2019.68,1315.13,2
1602.74,1970.35,2
1328.65,1000.0,1
496.39,1000.0,0
1092.56,2339.0,1
2115.96,1696.84,2
201.57,1541.65,0
3236.56,1000.0,2
2265.03,1933.4,2
3102.98,1206.63,2
1052.04,1714.52,1
50.0,1105.9,0
2337.53,1000.0,2
2535.87,3000.0,2
649.7,1301.75,0
1368.63,1194.43,1
1363.28,1404.21,1
2128.31,2495.91,2
536.54,1000.0,0
1258.1,1987.21,2
50.0,2551.71,0
990.81,1385.1,1
2384.47,1800.48,2
1333.92,2464.44,1
3435.58,3000.0,2
1716.8,2664.24,2
2647.98,1000.0,2
2245.98,2228.13,2
168.83,2685.6,0
429.12,1000.0,0
1683.84,2260.55,2
1714.68,3000.0,2
1357.29,1000.0,1
3017.86,3000.0,2
2002.65,2625.19,2
50.0,2068.02,0
1226.55,1000.0,1
2328.8,1000.0,2
2071.97,1715.21,2
651.65,1530.72,0
2549.68,2414.4,2
969.44,1669.75,2
1080.19,3000.0,1
905.78,1087.81,0
1340.79,2534.66,1
2236.23,3000.0,2
1004.4,1843.56,1
220.44,1000.0,0
1266.75,2297.88,1
266.68,1116.78,0
3653.77,1272.43,2
228.12,1765.05,0
388.01,1668.38,0
2516.09,1476.62,2
2496.12,2905.63,2
458.17,2017.52,0
526.16,1587.31,0
2822.08,1056.54,2
2299.36,2076.08,2
215.17,2166.4,0
1449.08,2593.01,2
1611.03,1091.22,2
1173.37,2661.4,2
364.63,1192.43,0
1891.49,3000.0,2
998.45,3000.0,1
2918.08,3000.0,2
50.0,2177.37,0
1444.58,1200.98,2
1500.33,3000.0,2
930.81,1442.27,1
1217.28,1176.43,2
186.68,1619.59,0
50.0,1000.0,0
820.62,3000.0,0
50.0,1006.76,0
2558.75,1000.0,2
3331.01,1152.74,2
1454.58,2500.73,2
316.78,3000.0,0
2426.78,1436.9,2
3478.63,3000.0,2
2241.26,1838.53,2
1000.34,1000.0,1
444.9,1000.0,0
1697.12,3000.0,2
1679.09,1756.4,2
1782.85,1175.55,2
50.0,2361.8,0
50.0,3000.0,0
1770.16,2197.22,2
4000.0,2496.38,2
3208.36,2635.61,2
1280.97,1267.94,1
242.16,2544.6,0
224.86,1000.0,0
1870.72,2544.19,2
617.57,1170.76,0
1513.44,3000.0,2
50.0,2872.45,0
933.93,1740.58,1
1744.21,1888.95,2
2163.56,3000.0,2
1039.14,2109.04,1
2819.86,1000.0,2
1010.77,1000.0,1
1368.03,2479.86,1
192.09,1000.0,0
978.73,2138.26,1
1372.09,3000.0,2
50.0,2185.09,0
541.58,3000.0,0
50.0,1000.0,0
1209.99,1693.51,1
50.0,1240.35,0
2300.74,1969.9,2
1953.98,2268.05,2
2355.78,2401.81,2
3049.23,1000.0,2
631.11,2806.34,0
795.6,3000.0,0
728.37,2670.57,0
1485.52,1000.0,2
1943.09,2241.55,2
50.0,2481.6,0
1220.28,2147.54,2
642.91,2521.0,0
50.0,2773.17,0
1957.48,1314.33,2
1045.94,3000.0,1
2015.6,1447.83,2
2361.27,1018.06,2
665.97,1516.8,0
788.55,2876.96,0
116.5,1894.73,0
3138.28,1000.0,2
2477.48,3000.0,2
2117.55,3000.0,2
1195.95,1248.46,1
2099.38,2951.03,2
3585.57,1000.0,2
1353.46,1770.3,2
1889.46,1000.0,2
1453.32,2397.67,2
1533.72,1595.56,1
1659.16,1119.97,2
50.0,1078.03,0
3620.52,2476.56,2
2727.49,1000.0,2
588.37,3000.0,0
1709.71,1965.85,2
1294.38,1570.16,2
1033.24,1749.98,2
1224.46,3000.0,2
1748.88,2725.45,2
422.32,2719.4,0
2244.07,2055.75,2
2172.91,1815.23,2
1924.25,1091.67,2
1093.87,1202.08,2
1447.0,1941.68,1
2687.1,2569.92,2
2528.51,1727.41,2
1088.01,1000.0,1
585.39,2050.68,0
511.1,2845.75,0
648.31,3000.0,0
3046.59,3000.0,2
1066.39,1605.47,1
1433.49,1603.16,1
692.62,1395.02,0
983.15,2511.3,1
803.48,2127.56,1
1569.67,3000.0,2
2467.57,3000.0,2
2426.1,3000.0,2
2254.6,1000.0,2
1415.29,1686.97,2
995.53,1548.0,0
2655.41,2533.35,2
1255.05,1000.0,1
819.33,1893.71,0
1626.73,1203.57,2
2179.47,1000.0,2
572.49,2312.81,0
2285.75,1880.45,2
1318.13,2788.13,2
1355.44,3000.0,2
168.09,2591.99,0
1877.37,1622.88,2
2017.55,2566.0,2
1854.39,1225.49,2
145.23,1000.0,0
1000.63,3000.0,1
964.92,2886.53,0
1569.04,1000.0,2
2940.67,1213.77,2
50.0,1751.92,0
2434.8,1320.04,2
1960.7,1823.49,2
50.0,2352.38,0
519.07,2774.17,0
1115.48,1000.0,2
1752.63,2517.76,2
976.0,2000.99,2
1713.92,2648.24,2
2232.14,1385.6,2
1650.96,3000.0,2
1993.92,2884.55,2
2108.12,3000.0,2
1827.59,3000.0,2
384.08,3000.0,0
3079.91,1203.16,2
2434.74,1000.0,2
3292.24,1171.31,2
2468.58,1736.01,2
2004.51,1171.14,2
977.54,1000.0,2
1276.74,1829.5,2
1913.45,1809.37,2
952.66,1000.0,2
1865.87,2707.09,2
971.14,1000.0,1
1341.44,2331.86,1
2159.82,2337.11,2
1360.33,1000.0,1
2108.02,1000.0,2
1112.1,3000.0,1
1399.57,1170.38,2
3541.07,3000.0,2
2589.92,2373.31,2
474.27,2203.35,0
2431.49,1470.5,2
1228.9,1000.0,2
1512.28,1073.16,2
2813.02,1256.23,2
2359.69,2190.1,2
2472.76,1000.0,2
2926.17,2096.26,2
574.87,2073.34,0
1701.96,1903.31,2
2215.07,2507.67,2
232.3,2688.87,0
2098.21,1675.83,2
755.68,1203.6,0
146.86,1612.6,0
2488.8,3000.0,2
1997.44,1275.63,2
2277.09,2951.18,2
50.0,3000.0,0
147.68,2452.26,0
1024.95,2595.24,2
789.12,2726.67,0
640.9,2155.8,0
2022.38,3000.0,2
1999.78,2605.86,2
1030.91,3000.0,1
1963.38,2050.31,2
375.81,1924.72,0
2983.29,1000.0,2
50.0,1914.23,0
1285.75,1529.98,2
1959.06,1000.0,2
2094.69,2091.53,2
2587.73,1854.0,2
689.64,1585.92,0
2397.02,1523.08,2
1039.4,3000.0,1
2744.49,1000.0,2
1420.21,2631.3,2
669.69,3000.0,0
1565.55,1000.0,2
3959.79,2853.82,2
974.44,1000.0,1
1203.66,2717.94,1
1553.93,2245.46,2
1319.88,3000.0,1
1306.18,2691.68,1
1950.94,1681.86,2
2278.71,1528.77,2
1456.14,2750.37,1
3264.61,1491.42,2
1623.25,1647.5,2
1163.38,1081.27,2
2251.6,3000.0,2
1618.1,1000.0,2
1995.37,3000.0,2
3172.06,3000.0,2
2132.98,1709.71,2
2375.39,3000.0,2
2101.47,1562.59,2
1783.89,3000.0,2
2557.64,2742.89,2
586.63,2721.92,0
1894.59,2395.65,2
50.0,2190.61,0
3377.33,1000.0,2
409.29,3000.0,0
2396.12,2344.92,2
1115.56,1714.43,1
671.69,2707.88,0
814.1,1000.0,0
1857.45,2219.49,2
1904.28,1553.02,2
3341.71,1700.51,2
505.9,1141.48,0
447.55,2589.11,0
1806.38,2319.42,2
641.11,2125.77,0
1757.4,3000.0,2
2782.03,3000.0,2
2271.81,1397.09,2
2368.18,2745.17,2
2267.66,1258.44,2
710.91,3000.0,0
2241.66,2355.46,2
2551.33,1775.56,2
452.03,3000.0,0
1587.76,2096.14,2
2207.42,3000.0,2
3617.96,1608.73,2
1869.62,1078.29,2
1273.43,1000.0,1
50.0,1600.8,0
1144.63,1000.0,0
1009.21,2018.56,1
50.0,1000.0,0
667.54,2289.04,0
795.09,2162.08,0
87.72,2308.06,0
2149.29,1000.0,2
2426.39,1000.0,2
2300.01,3000.0,2
1678.59,1183.93,2
1486.06,2617.02,2
3720.34,2084.54,2
1019.83,2059.98,1
3058.31,2315.55,2
956.4,2114.79,1
1452.6,2548.52,2
1352.45,2025.02,2
50.0,1954.8,0
1986.38,3000.0,2
2258.97,1683.62,2
985.35,2820.29,1
2676.45,1993.89,2
1777.49,2415.71,2
395.45,1501.43,0
143.78,2344.95,0
1821.37,2774.51,2
162.67,3000.0,0
1565.83,3000.0,2
2239.26,2645.24,2
1675.96,1000.0,2
1312.82,1439.33,1
1606.84,2695.79,2
3193.4,2674.21,2
1643.42,1002.79,2
1433.45,1368.45,2
1456.26,1551.69,2
530.3,2344.11,0
861.92,1701.93,1
1571.48,1000.0,2
2302.52,1341.77,2
2025.3,2806.87,2
1123.16,1954.06,1
1722.11,2637.24,2
1297.76,3000.0,2
2711.93,1851.74,2
50.0,2220.88,0
2263.27,1952.86,2
322.53,1830.65,0
595.18,2185.43,0
554.58,2468.51,0
2302.85,3000.0,2
1535.04,3000.0,2
1007.38,1432.19,0
1958.78,1572.24,2
1189.97,1143.46,2
1937.12,1517.85,2
310.06,1027.78,0
50.0,3000.0,0
844.92,1831.6,1
1455.53,3000.0,2
1115.91,2153.92,1
994.11,2553.96,2
980.87,2143.17,0
3092.91,2346.16,2
1666.6,1842.69,2
1564.29,1820.48,2
1979.45,3000.0,2
2967.56,3000.0,2
1136.22,1610.42,1
2564.62,1994.17,2
3072.94,3000.0,2
1046.78,2344.57,1
1365.44,1000.0,2
2461.7,1000.0,2
892.46,3000.0,1
2121.15,1268.86,2
1011.18,1064.13,1
2209.63,1000.0,2
2883.56,1000.0,2
1302.78,1643.74,1
2819.94,2841.14,2
2701.72,2554.72,2
455.05,1000.0,0
1039.05,2801.9,0
2284.33,2173.81,2
3312.26,2344.21,2
991.47,1000.0,1
1102.22,1289.24,1
1458.78,1000.0,2
2352.61,1471.24,2
1322.46,2384.58,2
2994.17,1453.92,2
950.85,3000.0,1
3588.49,3000.0,2
50.0,2685.82,0
676.26,1000.0,0
2405.12,1000.0,2
81.57,1722.9,0
1668.6,2457.3,2
1614.69,1896.4,2
1454.0,1000.0,2
3078.5,1000.0,2
508.04,2735.05,0
2631.37,1611.0,2
2644.22,3000.0,2
1357.87,1000.0,2
1251.88,2376.6,2
2201.18,2566.12,2
2002.21,1000.0,2
50.0,1000.0,0
1551.16,1144.28,2
520.9,2939.79,0
3470.42,2912.98,2
4000.0,2112.85,2
2355.66,2249.23,2
1413.55,1127.05,2
171.97,1412.92,0
375.53,3000.0,0
321.39,1631.09,0
1882.34,3000.0,2
2281.13,1001.26,2
780.26,2394.93,1
2713.33,1000.0,2
2806.46,1000.0,2
2073.16,1000.0,2
1869.95,2973.33,2
1294.73,2024.03,1
1882.27,3000.0,2
989.21,2240.85,2
1247.34,1000.0,1
1752.99,1000.0,2
3394.19,3000.0,2
50.0,1000.0,0
3476.78,2548.8,2
1448.69,1843.93,2
434.75,1063.06,0
685.5,2379.21,1
3773.74,1030.76,2
1938.15,2366.23,2
1968.81,2085.35,2
1120.47,3000.0,2
2646.67,1742.98,2
1669.9,1408.34,2
345.67,1657.15,0
1111.65,1914.71,2
50.0,1782.99,0
708.73,1337.61,0
684.67,1988.79,1
343.67,2221.57,0
1290.03,3000.0,2
768.87,2910.17,0
1839.39,2160.7,2
2128.3,2964.34,2
951.65,1345.73,0
1455.4,1000.0,1
2208.71,2321.58,2
2583.15,2541.11,2
2531.55,2267.78,2
2274.7,1000.0,2
2021.42,2233.7,2
1407.93,2693.73,2
1254.99,1141.09,1
1891.17,1397.77,2
1480.57,1051.94,2
971.89,2255.49,0
1862.39,1000.0,2
2150.83,1042.58,2
2190.6,2476.83,2
253.5,1000.0,0
1691.8,1354.17,2
50.0,2021.14,0
1735.39,2015.34,2
219.03,1416.64,0
3823.24,2454.93,2
1623.81,1542.57,2
2331.45,2022.58,2
2742.79,2234.18,2
2324.67,3000.0,2
1049.67,3000.0,1
2182.45,3000.0,2
4000.0,2753.1,2
929.52,2407.24,0
535.54,1000.0,0
50.0,1007.07,0
2055.23,1000.0,2
907.8,2371.73,0
1575.03,2832.06,2
